tta_condition,d_condition,tta_or_condition,is_gap_accepted,RT_merge,RT_wait,subj_id
3.5,40.0,4.0,0.4633561910869608,1.2664634842772136,1.3178871538667765,all
3.5,40.0,4.5,0.42938256821730575,1.265117452991857,1.3139718358909076,all
3.5,40.0,5.0,0.3961732174063274,1.263234058435144,1.3094366621953124,all
3.5,40.0,5.5,0.3639782361015734,1.260848465715678,1.3043501266583954,all
3.5,40.0,6.0,0.3330141971755417,1.2579983678776514,1.2987777618255125,all
3.5,40.0,6.5,0.30346173016757694,1.254727576570682,1.292794440178469,all
3.5,40.0,7.0,0.2754624097637869,1.2510802977805,1.2864690824272413,all
3.5,50.0,3.0,0.6358404721109926,1.2619506221296137,1.3291051407206071,all
3.5,50.0,3.5,0.6025398988394164,1.2635137732100126,1.3289674905704403,all
3.5,50.0,4.0,0.5685102360428625,1.2644753284290748,1.3279470251576668,all
3.5,50.0,4.5,0.5340524766731081,1.264836392944631,1.326083711859867,all
3.5,50.0,5.0,0.49947490997052774,1.2646051767232285,1.3234214461253884,all
3.5,50.0,5.5,0.46508420141458523,1.2637990119994045,1.3200181010301628,all
3.5,50.0,6.0,0.43117616738957726,1.2624448338732115,1.3159473735294835,all
3.5,50.0,6.5,0.3980240827963952,1.2605684443685614,1.31126067844454,all
3.5,50.0,7.0,0.36587657893462994,1.2582087896814649,1.30604256118274,all
4.0,10.0,3.0,0.33167866486302716,1.317918227885707,1.361463261656274,all
4.0,10.0,3.5,0.2990974544691183,1.3135935415519226,1.3536500034409624,all
4.0,10.0,4.0,0.268429388666756,1.3086904911344959,1.3453235506575334,all
4.0,10.0,4.5,0.2398080015304006,1.3032835984384734,1.3365918932014251,all
4.0,10.0,5.0,0.2133114944558625,1.2974471063089752,1.3275559858508619,all
4.0,10.0,5.5,0.188967594985158,1.2912542756306136,1.3183104525973057,all
4.0,10.0,6.0,0.16675964711538183,1.2847750394961264,1.3089407097165913,all
4.0,10.0,6.5,0.14663406269229284,1.2780778032615476,1.29952760919223,all
4.0,10.0,7.0,0.1285073545641476,1.271225649131865,1.2901413999590678,all
4.0,20.0,3.0,0.4401553207400348,1.3229416045551816,1.3835310322886811,all
4.0,20.0,3.5,0.4032932045762307,1.3207373169021892,1.3776649592495174,all
4.0,20.0,4.0,0.36759539472677283,1.3177887609151901,1.370985712619799,all
4.0,20.0,4.5,0.3333594960084385,1.3141545079955368,1.3635997997234655,all
4.0,20.0,5.0,0.30083033401653325,1.309900425618974,1.3556190235828434,all
4.0,20.0,5.5,0.2701960382691699,1.3050944537416296,1.34714892757685,all
4.0,20.0,6.0,0.24158855820592828,1.299808084704914,1.3382957433374416,all
4.0,20.0,6.5,0.2150856800285266,1.2941122356653052,1.3291581581320338,all
4.0,20.0,7.0,0.19071576725426068,1.2880766089962477,1.3198282618754604,all
4.0,30.0,3.0,0.5553366005623239,1.3211048473368543,1.3987607095899026,all
4.0,30.0,3.5,0.5172699618983663,1.3213089967526073,1.3956501786535285,all
4.0,30.0,4.0,0.4792420583236386,1.3206716087974917,1.3914438987135211,all
4.0,30.0,4.5,0.4416536773839944,1.3192246646981458,1.3862373009067108,all
4.0,30.0,5.0,0.40488125150118837,1.31701154823907,1.3801358341285448,all
4.0,30.0,5.5,0.3692640988591132,1.31408298077636,1.3732441420173354,all
4.0,30.0,6.0,0.335095970901949,1.310498759255861,1.3656763534767702,all
4.0,30.0,6.5,0.3026175122257907,1.3063198781966985,1.3575340152782378,all
4.0,30.0,7.0,0.2720150240610917,1.301614942704311,1.348930366107668,all
4.0,40.0,3.0,0.6667473305842847,1.3122364583458541,1.4051476609810367,all
4.0,40.0,3.5,0.6310509075234216,1.3148771856629862,1.4054515258417353,all
4.0,40.0,4.0,0.5942071439601498,1.3166793348657908,1.4044533155156822,all
4.0,40.0,4.5,0.5565977140206433,1.3176365878882728,1.4022110183422538,all
4.0,40.0,5.0,0.5186247275287283,1.3177575623826194,1.3988024018036551,all
4.0,40.0,5.5,0.4806950456745554,1.3170645830517516,1.394320464720209,all
4.0,40.0,6.0,0.44320437339932894,1.3155901781668922,1.3888610003864499,all
4.0,40.0,6.5,0.4065240797258451,1.3133779969712693,1.3825318192201819,all
4.0,40.0,7.0,0.37098869500399473,1.3104783090106067,1.3754383874084344,all
4.0,50.0,3.0,0.7646600451707052,1.2969733655705358,1.40128770408838,all
4.0,50.0,3.5,0.7343163340118734,1.301779444384055,1.4053990277918444,all
