tta_or_condition,d_condition,tta_condition,is_gap_accepted,RT,subj_id,dwell_time,decision
4,40,6,True,1.05,17,0.714285714285714,Merge
4,40,6,True,0.908,17,0.722222222222222,Merge
4,40,6,True,0.717,17,0.785714285714286,Merge
4,40,6,True,0.975,17,0.789473684210526,Merge
4,40,6,True,1.735,17,0.852941176470588,Merge
4,40,6,True,0.915,17,0.777777777777778,Merge
4,40,6,True,1.123,17,0.636363636363636,Merge
4,40,6,True,1.446,17,0.821428571428571,Merge
4,40,6,True,1.244,17,0.875,Merge
4,40,6,True,0.965,17,0.842105263157895,Merge
4,40,6,True,0.965,17,0.842105263157895,Merge
4,40,6,True,1.095,17,0.857142857142857,Merge
4,40,6,True,1.384,17,0.703703703703704,Merge
4,40,6,True,1.115,17,0.681818181818182,Merge
4,40,6,True,1.048,18,0.65,Merge
4,40,6,True,1.478,18,0.413793103448276,Merge
4,40,6,True,0.75,18,0.666666666666667,Merge
4,40,6,True,0.871,18,0.529411764705882,Merge
4,40,6,True,0.674,18,0.615384615384615,Merge
4,40,6,True,1.285,18,0.48,Merge
4,40,6,True,1.368,18,0.37037037037037,Merge
4,40,6,True,2.766,18,0.327272727272727,Merge
4,40,6,True,1.083,18,0.476190476190476,Merge
4,40,6,True,1.177,18,0.434782608695652,Merge
4,40,6,True,1.276,18,0.32,Merge
4,40,6,True,1.189,18,0.434782608695652,Merge
4,40,6,True,2.139,18,0.30952380952381,Merge
4,40,6,True,1.635,18,0.1875,Merge
4,40,6,True,2.371,18,0.361702127659574,Merge
4,40,6,True,2.021,18,0.375,Merge
4,40,6,True,2.775,18,0.4,Merge
4,40,6,True,0.817,18,0.5625,Merge
4,40,6,True,1.558,18,0.387096774193548,Merge
4,40,6,True,0.789,18,0.6,Merge
4,40,6,True,2.515,18,0.42,Merge
4,40,6,True,1.151,18,0.304347826086957,Merge
4,40,6,True,0.768,18,0.466666666666667,Merge
4,40,6,True,1.497,18,0.344827586206897,Merge
4,40,6,True,1.745,18,0.205882352941176,Merge
4,40,6,True,1.514,18,0.366666666666667,Merge
4,40,6,True,1.285,18,0.36,Merge
4,40,6,True,1.415,18,0.5,Merge
4,40,6,True,0.985,18,0.421052631578947,Merge
4,40,6,True,1.151,18,0.434782608695652,Merge
4,40,6,True,1.521,19,1.0,Merge
4,40,6,True,2.325,19,1.0,Merge
4,40,6,True,1.825,19,1.0,Merge
4,40,6,True,1.429,19,0.892857142857143,Merge
4,40,6,True,0.741,19,1.0,Merge
4,40,6,True,1.193,19,1.0,Merge
4,40,6,True,1.215,19,1.0,Merge
4,40,6,True,0.994,19,1.0,Merge
4,40,6,True,1.415,19,0.75,Merge
4,40,6,True,1.264,19,1.0,Merge
4,40,6,True,1.173,19,1.0,Merge
4,40,6,True,1.015,19,1.0,Merge
4,40,6,True,1.514,19,0.9,Merge
4,40,6,True,1.367,19,1.0,Merge
4,40,6,True,1.015,19,0.9,Merge
4,40,6,True,1.339,19,1.0,Merge
4,40,6,True,1.087,19,1.0,Merge
4,40,6,True,1.176,19,1.0,Merge
4,40,6,True,1.139,19,0.954545454545455,Merge
4,40,6,True,1.47,19,1.0,Merge
4,40,6,True,0.965,19,0.947368421052632,Merge
4,40,6,True,0.832,19,0.8125,Merge
4,40,6,True,1.231,19,1.0,Merge
4,40,6,True,0.933,19,0.888888888888889,Merge
4,40,6,True,0.949,19,0.944444444444444,Merge
4,40,6,True,1.415,19,0.892857142857143,Merge
4,40,6,True,1.823,19,0.972222222222222,Merge
4,40,6,True,1.077,19,0.904761904761905,Merge
4,40,6,True,1.064,20,0.714285714285714,Merge
4,40,6,True,1.148,20,0.727272727272727,Merge
4,40,6,True,0.662,20,0.769230769230769,Merge
4,40,6,True,0.672,20,0.846153846153846,Merge
4,40,6,True,0.775,20,0.8,Merge
4,40,6,True,1.264,20,0.8,Merge
4,40,6,True,0.979,20,0.789473684210526,Merge
4,40,6,True,0.985,20,0.631578947368421,Merge
4,40,6,True,1.215,20,0.708333333333333,Merge
4,40,6,True,1.221,20,0.916666666666667,Merge
4,40,6,True,0.697,20,0.846153846153846,Merge
4,40,6,True,0.636,20,1.0,Merge
4,40,6,True,0.485,20,1.0,Merge
4,40,6,True,0.925,20,0.777777777777778,Merge
4,40,6,True,0.798,20,0.6,Merge
4,40,6,True,0.617,20,0.0,Merge
4,40,6,True,0.664,20,0.923076923076923,Merge
4,40,6,True,0.681,20,0.615384615384615,Merge
4,40,6,True,0.499,20,0.888888888888889,Merge
4,40,6,True,0.533,20,0.8,Merge
4,40,6,True,0.729,20,0.785714285714286,Merge
4,40,6,True,0.59,20,1.0,Merge
4,40,6,True,0.539,20,1.0,Merge
4,40,6,True,0.444,20,1.0,Merge
4,40,6,True,0.445,20,1.0,Merge
4,40,6,True,0.599,20,1.0,Merge
4,40,6,True,0.701,20,0.785714285714286,Merge
4,40,6,True,0.514,20,0.7,Merge
4,40,6,True,0.365,20,1.0,Merge
4,40,6,True,0.647,20,0.75,Merge
4,40,6,True,1.116,21,0.636363636363636,Merge
4,40,6,True,1.768,21,0.771428571428571,Merge
4,40,6,True,0.897,21,0.705882352941177,Merge
4,40,6,True,1.687,21,0.696969696969697,Merge
4,40,6,True,1.607,21,0.4375,Merge
4,40,6,True,1.64,21,0.625,Merge
4,40,6,True,1.383,21,0.703703703703704,Merge
4,40,6,True,1.771,21,0.685714285714286,Merge
4,40,6,True,1.233,21,0.666666666666667,Merge
4,40,6,True,0.877,21,0.823529411764706,Merge
4,40,6,True,2.029,21,0.775,Merge
4,40,6,True,1.685,21,0.545454545454545,Merge
4,40,6,True,1.371,21,0.555555555555556,Merge
4,40,6,True,1.151,21,0.826086956521739,Merge
4,40,6,True,2.015,21,0.725,Merge
4,40,6,True,1.079,21,0.857142857142857,Merge
4,40,6,True,2.021,21,0.75,Merge
4,40,6,True,1.281,21,0.6,Merge
4,40,6,True,1.215,21,0.875,Merge
4,40,6,True,1.035,22,0.55,Merge
4,40,6,True,1.682,22,0.575757575757576,Merge
4,40,6,True,1.095,22,0.571428571428571,Merge
4,40,6,True,1.415,22,0.464285714285714,Merge
4,40,6,True,1.966,22,0.58974358974359,Merge
4,40,6,True,2.527,22,0.56,Merge
4,40,6,True,2.975,22,0.576271186440678,Merge
4,40,6,True,2.129,22,0.380952380952381,Merge
4,40,6,True,1.873,22,0.621621621621622,Merge
4,40,6,True,2.083,22,0.439024390243902,Merge
4,40,6,True,1.266,22,0.68,Merge
4,40,6,True,2.574,22,0.196078431372549,Merge
4,40,6,True,1.131,22,0.590909090909091,Merge
4,40,6,True,1.864,22,0.486486486486487,Merge
4,40,6,True,1.314,22,0.692307692307692,Merge
4,40,6,True,1.236,22,0.583333333333333,Merge
4,40,6,True,1.695,22,0.393939393939394,Merge
4,40,6,True,2.697,22,0.377358490566038,Merge
4,40,6,True,1.093,22,0.666666666666667,Merge
4,40,6,True,1.897,22,0.459459459459459,Merge
4,40,6,True,1.015,22,0.7,Merge
4,40,6,True,1.681,22,0.424242424242424,Merge
4,40,6,True,2.091,22,0.536585365853659,Merge
4,40,6,True,2.046,22,0.55,Merge
4,40,6,True,1.4,22,0.607142857142857,Merge
4,40,6,True,2.415,22,0.395833333333333,Merge
4,40,6,True,1.436,22,0.392857142857143,Merge
4,40,6,True,1.123,22,0.636363636363636,Merge
4,40,6,True,1.351,22,0.703703703703704,Merge
4,40,6,True,1.645,22,0.5,Merge
4,40,6,True,0.772,23,0.666666666666667,Merge
4,40,6,True,0.839,23,0.625,Merge
4,40,6,True,0.98,23,0.684210526315789,Merge
4,40,6,True,1.002,23,0.6,Merge
4,40,6,True,0.985,23,0.736842105263158,Merge
4,40,6,True,0.965,23,0.736842105263158,Merge
4,40,6,True,0.766,23,0.733333333333333,Merge
4,40,6,True,0.844,23,0.8125,Merge
4,40,6,True,1.135,23,0.863636363636364,Merge
4,40,6,True,1.137,23,0.681818181818182,Merge
4,40,6,True,0.915,23,0.888888888888889,Merge
4,40,6,True,1.098,23,0.619047619047619,Merge
4,40,6,True,0.965,23,0.526315789473684,Merge
4,40,6,True,0.865,23,0.823529411764706,Merge
4,40,6,True,1.065,23,0.571428571428571,Merge
4,40,6,True,0.789,23,0.733333333333333,Merge
4,40,6,True,0.768,23,0.8,Merge
4,40,6,True,0.815,23,0.75,Merge
4,40,6,True,0.846,23,0.75,Merge
4,40,6,True,0.695,23,0.846153846153846,Merge
4,40,6,True,0.714,23,0.857142857142857,Merge
4,40,6,True,0.682,23,0.692307692307692,Merge
4,40,6,True,0.937,23,0.722222222222222,Merge
4,40,6,True,0.823,23,0.75,Merge
4,40,6,True,0.864,23,0.647058823529412,Merge
4,40,6,True,0.693,23,0.692307692307692,Merge
4,40,6,True,0.817,23,0.75,Merge
4,40,6,True,0.721,23,0.857142857142857,Merge
4,40,6,True,0.77,23,0.533333333333333,Merge
4,40,6,True,0.776,23,0.8,Merge
4,40,6,True,1.181,24,0.652173913043478,Merge
4,40,6,True,1.145,24,0.772727272727273,Merge
4,40,6,True,1.219,24,0.75,Merge
4,40,6,True,1.017,24,0.95,Merge
4,40,6,True,1.215,24,0.791666666666667,Merge
4,40,6,True,2.098,24,0.51219512195122,Merge
4,40,6,True,1.367,24,0.888888888888889,Merge
4,40,6,True,2.248,24,0.568181818181818,Merge
4,40,6,True,1.615,24,0.78125,Merge
4,40,6,True,1.314,24,0.923076923076923,Merge
4,40,6,True,1.536,24,0.733333333333333,Merge
4,40,6,True,1.015,24,0.85,Merge
4,40,6,True,1.97,24,0.615384615384615,Merge
4,40,6,True,2.066,24,0.51219512195122,Merge
4,40,6,True,1.141,24,0.772727272727273,Merge
4,40,6,True,1.315,24,0.846153846153846,Merge
4,40,6,True,1.116,24,0.681818181818182,Merge
4,40,6,True,1.165,24,0.695652173913043,Merge
4,40,6,True,0.864,24,0.647058823529412,Merge
4,40,6,True,0.973,24,0.894736842105263,Merge
4,40,6,True,0.701,24,0.785714285714286,Merge
4,40,6,True,1.023,24,0.8,Merge
4,40,6,True,1.174,24,0.608695652173913,Merge
4,40,6,True,0.915,24,0.611111111111111,Merge
4,40,6,True,1.615,24,0.8125,Merge
4,40,6,True,1.016,24,0.65,Merge
4,40,6,True,1.427,25,0.857142857142857,Merge
4,40,6,True,1.874,25,0.675675675675676,Merge
4,40,6,True,1.994,25,0.923076923076923,Merge
4,40,6,True,1.722,25,0.823529411764706,Merge
4,40,6,True,2.019,25,0.8,Merge
4,40,6,True,2.066,25,0.0,Merge
4,40,6,True,2.046,25,0.0,Merge
4,40,6,True,1.825,25,0.861111111111111,Merge
4,40,6,True,1.629,25,0.75,Merge
4,40,6,True,1.453,25,0.551724137931034,Merge
4,40,6,True,2.634,25,0.423076923076923,Merge
4,40,6,True,1.676,25,0.696969696969697,Merge
4,40,6,True,2.248,25,0.931818181818182,Merge
4,40,6,True,2.165,25,0.790697674418605,Merge
4,40,6,True,1.565,25,0.967741935483871,Merge
4,40,6,True,1.783,25,0.685714285714286,Merge
4,40,6,True,0.931,25,1.0,Merge
4,40,6,True,1.569,25,0.903225806451613,Merge
4,40,6,True,1.174,25,0.956521739130435,Merge
4,40,6,True,2.038,25,0.575,Merge
4,40,6,True,2.569,25,0.764705882352941,Merge
4,40,6,True,2.881,25,0.666666666666667,Merge
4,40,6,True,1.27,25,1.0,Merge
4,40,6,True,1.019,25,1.0,Merge
4,40,6,True,1.081,25,1.0,Merge
4,40,6,True,1.151,25,0.91304347826087,Merge
4,40,6,True,1.421,25,0.607142857142857,Merge
4,40,6,True,1.396,25,0.666666666666667,Merge
4,40,6,True,1.025,25,0.75,Merge
4,40,6,True,2.584,25,0.549019607843137,Merge
4,40,6,True,1.264,26,0.52,Merge
4,40,6,True,1.36,26,0.555555555555556,Merge
4,40,6,True,1.029,26,0.5,Merge
4,40,6,True,1.537,26,0.6,Merge
4,40,6,True,1.895,26,0.540540540540541,Merge
4,40,6,True,1.686,26,0.666666666666667,Merge
4,40,6,True,1.65,26,0.575757575757576,Merge
4,40,6,True,1.67,26,0.545454545454545,Merge
4,40,6,True,1.771,26,0.628571428571429,Merge
4,40,6,True,1.731,26,0.558823529411765,Merge
4,40,6,True,1.542,26,0.533333333333333,Merge
4,40,6,True,1.483,26,0.620689655172414,Merge
4,40,6,True,2.415,26,0.541666666666667,Merge
4,40,6,True,1.44,26,0.607142857142857,Merge
4,40,6,True,1.599,26,0.516129032258065,Merge
4,40,6,True,1.389,26,0.62962962962963,Merge
4,40,6,True,1.185,26,0.565217391304348,Merge
4,40,6,True,1.318,26,0.615384615384615,Merge
4,40,6,True,1.423,26,0.535714285714286,Merge
4,40,6,True,1.442,26,0.607142857142857,Merge
4,40,6,True,1.765,26,0.485714285714286,Merge
4,40,6,True,1.351,26,0.481481481481481,Merge
4,40,6,True,1.501,26,0.566666666666667,Merge
4,40,6,True,1.737,26,0.5,Merge
4,40,6,True,0.872,26,0.588235294117647,Merge
4,40,6,True,1.487,26,0.551724137931034,Merge
4,40,6,True,1.565,26,0.516129032258065,Merge
4,40,6,True,1.264,26,0.6,Merge
4,40,6,True,1.676,26,0.575757575757576,Merge
4,40,6,True,1.52,26,0.566666666666667,Merge
4,40,6,False,2.3,5,0.978260869565217,Wait
4,40,6,False,2.131,5,1.0,Wait
4,40,6,False,2.612,5,0.980769230769231,Wait
4,40,6,False,1.943,5,1.0,Wait
4,40,6,False,2.199,11,0.767441860465116,Wait
4,40,6,False,1.564,12,0.548387096774194,Wait
4,40,6,False,1.503,13,0.4,Wait
4,40,6,False,1.266,13,0.52,Wait
4,40,6,False,2.215,15,1.0,Wait
4,40,6,False,1.669,16,0.575757575757576,Wait
4,40,6,False,1.948,16,0.552631578947368,Wait
4,40,6,False,1.608,17,0.8125,Wait
4,40,6,False,3.409,17,0.720588235294118,Wait
4,40,6,False,2.646,19,1.0,Wait
4,40,6,False,2.95,19,0.898305084745763,Wait
4,40,6,False,2.851,21,0.701754385964912,Wait
4,40,6,False,1.899,21,0.405405405405405,Wait
4,40,6,False,2.347,21,0.717391304347826,Wait
4,40,6,False,1.649,21,0.5625,Wait
4,40,6,False,1.15,21,0.695652173913043,Wait
4,40,6,False,1.689,21,0.515151515151515,Wait
4,40,6,False,1.943,21,0.526315789473684,Wait
4,40,6,False,2.069,21,0.609756097560976,Wait
4,40,6,False,2.985,21,0.508474576271186,Wait
4,40,6,False,2.116,21,0.547619047619048,Wait
4,40,6,False,1.851,21,0.648648648648649,Wait
4,40,6,False,0.997,24,0.947368421052632,Wait
4,40,6,False,1.144,24,0.863636363636364,Wait
4,40,6,False,1.198,24,0.826086956521739,Wait
4,40,6,False,1.116,24,0.863636363636364,Wait
6,20,4,True,1.065,3,0.619047619047619,Merge
6,20,4,True,1.314,3,0.769230769230769,Merge
6,20,4,True,1.165,3,0.782608695652174,Merge
6,20,4,True,1.115,3,0.772727272727273,Merge
6,20,4,True,0.995,3,0.789473684210526,Merge
6,20,4,True,1.23,3,0.666666666666667,Merge
6,20,4,True,1.531,3,0.6,Merge
6,20,4,True,1.115,3,0.772727272727273,Merge
6,20,4,True,1.18,3,0.478260869565217,Merge
6,20,4,True,1.089,3,0.619047619047619,Merge
6,20,4,True,0.983,3,0.684210526315789,Merge
6,20,4,True,1.227,3,0.833333333333333,Merge
6,20,4,True,1.248,4,0.791666666666667,Merge
6,20,4,True,1.079,4,0.666666666666667,Merge
6,20,4,True,1.123,4,0.818181818181818,Merge
6,20,4,True,0.996,6,0.578947368421053,Merge
6,20,4,True,1.438,6,0.357142857142857,Merge
6,20,4,True,1.583,6,0.451612903225806,Merge
6,20,4,True,1.001,6,0.55,Merge
6,20,4,True,0.879,6,0.588235294117647,Merge
6,20,4,True,0.99,6,0.578947368421053,Merge
6,20,4,True,2.248,7,0.340909090909091,Merge
6,20,4,True,2.966,7,0.610169491525424,Merge
6,20,4,True,2.836,7,0.589285714285714,Merge
6,20,4,True,2.547,7,0.46,Merge
6,20,4,True,2.788,7,0.290909090909091,Merge
6,20,4,True,2.931,7,0.551724137931034,Merge
6,20,4,True,3.139,7,0.403225806451613,Merge
6,20,4,True,2.215,7,0.431818181818182,Merge
6,20,4,True,3.065,7,0.377049180327869,Merge
6,20,4,True,0.819,8,0.6875,Merge
6,20,4,True,0.865,8,0.588235294117647,Merge
6,20,4,True,0.886,8,0.529411764705882,Merge
6,20,4,True,1.047,8,0.75,Merge
6,20,4,True,0.777,8,0.8,Merge
6,20,4,True,0.864,8,0.764705882352941,Merge
6,20,4,True,0.865,8,0.764705882352941,Merge
6,20,4,True,1.069,9,1.0,Merge
6,20,4,True,1.384,9,0.777777777777778,Merge
6,20,4,True,0.9,9,1.0,Merge
6,20,4,True,1.343,9,0.692307692307692,Merge
6,20,4,True,0.869,9,1.0,Merge
6,20,4,True,0.914,9,1.0,Merge
6,20,4,True,1.396,10,1.0,Merge
6,20,4,True,1.072,10,0.952380952380952,Merge
6,20,4,True,1.223,10,0.916666666666667,Merge
6,20,4,True,1.4,10,0.857142857142857,Merge
6,20,4,True,1.376,10,0.888888888888889,Merge
6,20,4,True,1.384,10,0.740740740740741,Merge
6,20,4,True,1.033,11,0.9,Merge
6,20,4,True,1.899,11,0.540540540540541,Merge
6,20,4,True,2.015,11,0.5,Merge
6,20,4,True,1.867,12,0.621621621621622,Merge
6,20,4,True,0.939,13,0.888888888888889,Merge
6,20,4,True,1.064,13,0.952380952380952,Merge
6,20,4,True,1.222,13,0.583333333333333,Merge
6,20,4,True,0.915,13,0.722222222222222,Merge
6,20,4,True,1.215,13,0.625,Merge
6,20,4,True,1.043,13,0.65,Merge
6,20,4,True,1.533,13,0.433333333333333,Merge
6,20,4,True,1.139,13,0.454545454545455,Merge
6,20,4,True,1.615,15,1.0,Merge
6,20,4,True,2.365,15,0.914893617021277,Merge
6,20,4,True,1.131,15,1.0,Merge
6,20,4,True,0.977,15,0.842105263157895,Merge
6,20,4,True,1.584,15,0.645161290322581,Merge
6,20,4,True,1.315,15,1.0,Merge
6,20,4,True,1.421,15,0.464285714285714,Merge
6,20,4,True,1.141,15,0.772727272727273,Merge
6,20,4,True,1.123,15,0.545454545454545,Merge
6,20,4,True,1.115,15,0.863636363636364,Merge
6,20,4,True,1.236,15,1.0,Merge
6,20,4,True,1.264,16,0.72,Merge
6,20,4,True,1.715,17,0.705882352941177,Merge
6,20,4,True,1.265,17,0.84,Merge
6,20,4,True,0.896,17,0.823529411764706,Merge
6,20,4,True,1.015,18,0.35,Merge
6,20,4,True,1.915,18,0.342105263157895,Merge
6,20,4,True,2.217,18,0.477272727272727,Merge
6,20,4,True,2.566,18,0.529411764705882,Merge
6,20,4,True,1.743,18,0.558823529411765,Merge
6,20,4,True,1.615,18,0.40625,Merge
6,20,4,True,1.667,18,0.515151515151515,Merge
6,20,4,True,1.817,18,0.444444444444444,Merge
6,20,4,True,1.299,18,0.32,Merge
6,20,4,True,1.378,19,0.777777777777778,Merge
6,20,4,True,1.165,19,0.826086956521739,Merge
6,20,4,True,1.135,19,0.863636363636364,Merge
6,20,4,True,1.083,19,1.0,Merge
6,20,4,True,1.04,19,0.9,Merge
6,20,4,True,0.842,19,1.0,Merge
6,20,4,True,1.264,19,1.0,Merge
6,20,4,True,1.479,20,0.827586206896552,Merge
6,20,4,True,2.099,20,0.609756097560976,Merge
6,20,4,True,1.515,20,0.566666666666667,Merge
6,20,4,True,1.721,20,0.558823529411765,Merge
6,20,4,True,0.714,20,0.928571428571429,Merge
6,20,4,True,0.677,20,1.0,Merge
6,20,4,True,3.736,20,0.756756756756757,Merge
6,20,4,True,0.515,20,0.9,Merge
6,20,4,True,0.868,20,0.705882352941177,Merge
6,20,4,True,0.826,20,0.8125,Merge
6,20,4,True,0.693,20,0.692307692307692,Merge
6,20,4,True,1.795,20,0.685714285714286,Merge
6,20,4,True,1.723,20,0.588235294117647,Merge
6,20,4,True,0.517,20,0.8,Merge
6,20,4,True,0.591,20,0.818181818181818,Merge
6,20,4,True,0.515,20,1.0,Merge
6,20,4,True,0.592,20,0.909090909090909,Merge
6,20,4,True,0.446,20,1.0,Merge
6,20,4,True,1.215,20,0.625,Merge
6,20,4,True,0.565,20,0.909090909090909,Merge
6,20,4,True,0.915,20,0.5,Merge
6,20,4,True,0.43,20,1.0,Merge
6,20,4,True,0.521,20,1.0,Merge
6,20,4,True,0.372,20,1.0,Merge
6,20,4,True,0.39,20,1.0,Merge
6,20,4,True,1.275,21,0.68,Merge
6,20,4,True,1.731,22,0.558823529411765,Merge
6,20,4,True,1.98,22,0.538461538461538,Merge
6,20,4,True,2.066,22,0.51219512195122,Merge
6,20,4,True,1.366,22,0.592592592592593,Merge
6,20,4,True,0.914,22,0.5,Merge
6,20,4,True,1.268,22,0.52,Merge
6,20,4,True,1.387,22,0.62962962962963,Merge
6,20,4,True,1.264,22,0.56,Merge
6,20,4,True,1.015,23,0.8,Merge
6,20,4,True,0.994,23,0.842105263157895,Merge
6,20,4,True,1.315,23,0.730769230769231,Merge
6,20,4,True,0.731,23,0.785714285714286,Merge
6,20,4,True,0.84,23,0.6875,Merge
6,20,4,True,0.815,23,0.8125,Merge
6,20,4,True,0.714,23,0.785714285714286,Merge
6,20,4,True,0.885,23,0.529411764705882,Merge
6,20,4,True,0.931,23,0.777777777777778,Merge
6,20,4,True,0.691,23,0.769230769230769,Merge
6,20,4,True,0.883,23,0.647058823529412,Merge
6,20,4,True,0.669,23,0.769230769230769,Merge
6,20,4,True,0.767,23,0.8,Merge
6,20,4,True,0.935,24,1.0,Merge
6,20,4,True,1.165,25,0.608695652173913,Merge
6,20,4,True,0.973,25,1.0,Merge
6,20,4,True,1.446,26,0.5,Merge
6,20,4,True,1.642,26,0.4375,Merge
6,20,4,True,1.064,26,0.571428571428571,Merge
6,20,4,True,1.314,26,0.5,Merge
6,20,4,False,1.24,3,0.666666666666667,Wait
6,20,4,False,1.751,3,0.571428571428571,Wait
6,20,4,False,1.526,3,0.566666666666667,Wait
6,20,4,False,1.218,3,0.625,Wait
6,20,4,False,1.919,3,0.605263157894737,Wait
6,20,4,False,1.301,3,0.692307692307692,Wait
6,20,4,False,1.33,3,0.769230769230769,Wait
6,20,4,False,1.37,3,0.62962962962963,Wait
6,20,4,False,1.357,3,0.666666666666667,Wait
6,20,4,False,1.799,3,0.571428571428571,Wait
6,20,4,False,1.955,3,0.692307692307692,Wait
6,20,4,False,1.905,3,0.684210526315789,Wait
6,20,4,False,1.995,3,0.615384615384615,Wait
6,20,4,False,2.055,3,0.780487804878049,Wait
6,20,4,False,1.873,3,0.513513513513513,Wait
6,20,4,False,1.893,3,0.513513513513513,Wait
6,20,4,False,1.896,3,0.72972972972973,Wait
6,20,4,False,1.754,3,0.685714285714286,Wait
6,20,4,False,1.395,4,0.777777777777778,Wait
6,20,4,False,1.03,4,0.9,Wait
6,20,4,False,1.545,4,0.866666666666667,Wait
6,20,4,False,2.01,4,0.9,Wait
6,20,4,False,1.375,4,0.666666666666667,Wait
6,20,4,False,1.596,4,0.516129032258065,Wait
6,20,4,False,1.351,4,0.814814814814815,Wait
6,20,4,False,1.69,4,0.545454545454545,Wait
6,20,4,False,2.548,4,0.58,Wait
6,20,4,False,1.631,4,0.65625,Wait
6,20,4,False,1.848,4,0.5,Wait
6,20,4,False,2.065,4,0.48780487804878,Wait
6,20,4,False,1.874,4,0.486486486486487,Wait
6,20,4,False,2.392,4,0.468085106382979,Wait
6,20,4,False,2.426,4,0.5625,Wait
6,20,4,False,2.045,4,0.45,Wait
6,20,4,False,1.759,4,0.485714285714286,Wait
6,20,4,False,2.249,4,0.659090909090909,Wait
6,20,4,False,1.798,4,0.514285714285714,Wait
6,20,4,False,1.352,4,0.481481481481481,Wait
6,20,4,False,1.99,4,0.564102564102564,Wait
6,20,4,False,2.208,4,0.636363636363636,Wait
6,20,4,False,3.067,4,0.688524590163934,Wait
6,20,4,False,1.845,4,0.555555555555556,Wait
6,20,4,False,1.546,4,0.5,Wait
6,20,4,False,1.592,4,0.516129032258065,Wait
6,20,4,False,1.52,4,0.6,Wait
6,20,4,False,1.197,5,0.695652173913043,Wait
6,20,4,False,1.448,5,0.964285714285714,Wait
6,20,4,False,1.227,5,0.833333333333333,Wait
6,20,4,False,1.844,5,1.0,Wait
6,20,4,False,1.295,5,0.84,Wait
6,20,4,False,1.362,5,0.888888888888889,Wait
6,20,4,False,1.206,5,1.0,Wait
6,20,4,False,1.729,5,0.970588235294118,Wait
6,20,4,False,1.993,5,0.769230769230769,Wait
6,20,4,False,1.872,5,0.837837837837838,Wait
6,20,4,False,1.356,5,0.925925925925926,Wait
6,20,4,False,1.596,5,0.806451612903226,Wait
6,20,4,False,1.456,5,1.0,Wait
6,20,4,False,1.623,5,0.65625,Wait
6,20,4,False,1.352,5,0.851851851851852,Wait
6,20,4,False,1.503,5,0.866666666666667,Wait
6,20,4,False,1.422,5,0.928571428571429,Wait
6,20,4,False,1.847,5,0.944444444444444,Wait
6,20,4,False,1.411,5,0.964285714285714,Wait
6,20,4,False,1.339,5,0.807692307692308,Wait
6,20,4,False,1.194,5,0.826086956521739,Wait
6,20,4,False,1.142,5,0.954545454545455,Wait
6,20,4,False,1.299,5,0.72,Wait
6,20,4,False,1.344,5,0.846153846153846,Wait
6,20,4,False,1.257,5,1.0,Wait
6,20,4,False,1.263,5,1.0,Wait
6,20,4,False,1.165,5,0.91304347826087,Wait
6,20,4,False,1.795,5,0.771428571428571,Wait
6,20,4,False,1.447,5,0.857142857142857,Wait
6,20,4,False,1.25,5,0.92,Wait
6,20,4,False,1.254,6,0.36,Wait
6,20,4,False,1.739,6,0.441176470588235,Wait
6,20,4,False,1.524,6,0.366666666666667,Wait
6,20,4,False,1.524,6,0.4,Wait
6,20,4,False,1.642,6,0.375,Wait
6,20,4,False,2.273,6,0.422222222222222,Wait
6,20,4,False,1.012,6,0.6,Wait
6,20,4,False,1.648,6,0.5,Wait
6,20,4,False,1.946,6,0.342105263157895,Wait
6,20,4,False,1.254,6,0.56,Wait
6,20,4,False,1.992,6,0.282051282051282,Wait
6,20,4,False,1.263,6,0.6,Wait
6,20,4,False,1.452,6,0.413793103448276,Wait
6,20,4,False,1.17,6,0.434782608695652,Wait
6,20,4,False,1.099,6,0.523809523809524,Wait
6,20,4,False,1.102,6,0.409090909090909,Wait
6,20,4,False,1.656,6,0.727272727272727,Wait
6,20,4,False,1.613,6,0.65625,Wait
6,20,4,False,1.207,6,0.583333333333333,Wait
6,20,4,False,1.362,6,0.407407407407407,Wait
6,20,4,False,1.309,6,0.384615384615385,Wait
6,20,4,False,1.795,6,0.714285714285714,Wait
6,20,4,False,1.544,6,0.4,Wait
6,20,4,False,1.622,6,0.40625,Wait
6,20,4,False,2.049,7,0.35,Wait
6,20,4,False,2.599,7,0.450980392156863,Wait
6,20,4,False,2.638,7,0.538461538461538,Wait
6,20,4,False,2.277,7,0.555555555555556,Wait
6,20,4,False,3.016,7,0.233333333333333,Wait
6,20,4,False,3.159,7,0.523809523809524,Wait
6,20,4,False,2.716,7,0.518518518518518,Wait
6,20,4,False,2.856,7,0.596491228070175,Wait
6,20,4,False,2.121,7,0.523809523809524,Wait
6,20,4,False,3.52,7,0.385714285714286,Wait
6,20,4,False,2.65,7,0.509433962264151,Wait
6,20,4,False,2.471,7,0.510204081632653,Wait
6,20,4,False,3.698,7,0.438356164383562,Wait
6,20,4,False,2.421,7,0.458333333333333,Wait
6,20,4,False,2.974,7,0.474576271186441,Wait
6,20,4,False,3.396,7,0.432835820895522,Wait
6,20,4,False,2.596,7,0.509803921568627,Wait
6,20,4,False,1.659,7,0.363636363636364,Wait
6,20,4,False,2.741,7,0.592592592592593,Wait
6,20,4,False,2.759,7,0.581818181818182,Wait
6,20,4,False,2.923,7,0.568965517241379,Wait
